source,target,tgt_lng
凯尔的恩赐,凱爾的祝福,zh-TW
凯特琳,凱特琳,zh-TW
凯莎,凱莎,zh-TW
出身豪门,金湯匙,zh-TW
出陣,刃馬合一,zh-TW
刃马合一,刃馬合一,zh-TW
列队,陣容,zh-TW
利落保镖,保鑣訓練,zh-TW
别再错过,就差你一個,zh-TW
刹雅,剎雅,zh-TW
刻苦钻研,耐心學習,zh-TW
前借り,進階貸款,zh-TW
前排地基,前線基礎,zh-TW
前瞻思维,超前部署,zh-TW
前線維持,堅守前線,zh-TW
前线地基,前線基礎,zh-TW
前衛の礎,前線基礎,zh-TW
剑之工匠,劍匠,zh-TW
剣鍛冶,劍匠,zh-TW
力に鍛えられしもの,力量鍛造,zh-TW
力の聖杯,力量聖杯,zh-TW
力炼之躯,力量鍛造,zh-TW
力量圣杯,力量聖杯,zh-TW
劣化版鏡像のペルソナ,初級鏡像人格,zh-TW
勝ち抜け,脫穎而出,zh-TW
千珏,鏡爪,zh-TW
升华护符,昇華護符,zh-TW
升星之运,鴻運當頭,zh-TW
升级咯！,升級！,zh-TW
升级！,升級！,zh-TW
午餐钱,午餐錢,zh-TW
半导体,半導體,zh-TW
半导体装置,半導體,zh-TW
半導体,半導體,zh-TW
卑尔维斯,貝爾薇斯,zh-TW
单身板甲,單人磐核,zh-TW
博弈开启,加速開始,zh-TW
卡尔玛,卡瑪,zh-TW
卡帕果汁,帽帽果汁,zh-TW
卡玛,卡瑪,zh-TW
卡胡纳胡纳,真派氣功,zh-TW
卡莎,凱莎,zh-TW
卢登的激荡,盧登驟雨,zh-TW
卢登骤雨,盧登驟雨,zh-TW
即席アーマー,臨時戰甲,zh-TW
厄加特,烏爾加特,zh-TW
厄萨斯,厄薩斯,zh-TW
厄运小姐,好運姐,zh-TW
厨神阿福,阿福快打,zh-TW
友を鍛える,鑄造朋友,zh-TW
双城赢家,奧術：維克特必勝,zh-TW
双子守护神,雙生守衛,zh-TW
双子守护者,雙生守衛,zh-TW
双排,雙排,zh-TW
反响,複製,zh-TW
反曲之弓,反曲弓,zh-TW
发条加速器,發條加速器,zh-TW
发条增速器,發條加速器,zh-TW
受到星神赐福,神寵者,zh-TW
变形重组器,重整裝置,zh-TW
叛逆者,怪咖集合,zh-TW
叛道者,神影刺客,zh-TW
叛道者徽章,神影刺客徽章,zh-TW
古拉加斯,古拉格斯,zh-TW
另辟新境,斜槓英雄,zh-TW
叩きつけ,砸起來,zh-TW
可大可小,最大最小化,zh-TW
可疑风衣,可疑風衣,zh-TW
史提克弹簧刀,史提克彈簧刀,zh-TW
史诗重骰,史詩重抽,zh-TW
吉茵珂丝,吉茵珂絲,zh-TW
后排蓝图,後排藍圖,zh-TW
后期专家,專打後期,zh-TW
后期成长,大器晚成,zh-TW
后期收益,大器晚成,zh-TW
吸血の胆力,吸血活力,zh-TW
吸血活力I,吸血活力,zh-TW
吸血生命力,吸血活力,zh-TW
吾弓听命于您,吾弓效命於您,zh-TW
呐儿,吶兒,zh-TW
呪いの刃,詛咒之刃,zh-TW
命懸けの戦い,高風險高報酬,zh-TW
命运祭司,神諭,zh-TW
命运编织者,命運編織者,zh-TW
商业核心,貿易核心,zh-TW
四费增援,四重援軍,zh-TW
回収箱,回收再利用,zh-TW
回收再利用,回收再利用,zh-TW
团队建设,建立團隊,zh-TW
圣光审判者,救世主,zh-TW
圣光捣蛋鬼,聖光無賴,zh-TW
圣盾使的誓约,保衛者之誓,zh-TW
坚守前线,堅守前線,zh-TW
坚守防线,堅守前線,zh-TW
坚定之心,堅定之心,zh-TW
坚毅之心,堅定之心,zh-TW
坦度成双,坦度雙倍,zh-TW
埋もれた宝物,地底寶藏,zh-TW
埋藏的宝物,地底寶藏,zh-TW
基克的先驱,錫柯的號角,zh-TW
基克的阴森先驱,錫柯的悲鳴號角,zh-TW
堡垒,星界壁壘,zh-TW
堡垒卫士,堡壘衛士,zh-TW
堡垒卫士纹章,堡壘衛士徽章,zh-TW
報復,復仇,zh-TW
塔姆,貪啃奇,zh-TW
塔楼,防禦高塔,zh-TW
增援部队,四重援軍,zh-TW
壁垒,堡壘衛士,zh-TW
壁垒徽章,堡壘衛士徽章,zh-TW
备用弓,備用弓箭,zh-TW
复仇,復仇,zh-TW
复制,複製,zh-TW
复制者,復刻師,zh-TW
复制者模式,復刻師模式,zh-TW
复活恩赐,復活祝福,zh-TW
复活的恩赐,復活祝福,zh-TW
复苏之风,回春,zh-TW
夕闇の加護,黃昏聖盾,zh-TW
夜之锋刃,夜色緣界,zh-TW
夜明けの加護,黎明聖盾,zh-TW
夜色缘界,夜色緣界,zh-TW
大きな福袋,大禮包,zh-TW
大买特买,買不手軟,zh-TW
大剑溢流,刀劍湧流,zh-TW
大剑过载,刀劍湧流,zh-TW
大型惊喜包,大禮包,zh-TW
大百宝袋,大禮包,zh-TW
大而有力,巨大強悍,zh-TW
大霹雳星系,大霹靂星系,zh-TW
天煞,銀河獵手,zh-TW
天煞灭影：劫,影忍煞星：劫,zh-TW
太空律动,太空律動,zh-TW
太空律动徽章,太空律動徽章,zh-TW
太空律动纹章,太空律動徽章,zh-TW
失去联络,就差你一個,zh-TW
奢侈品订购,訂購奢侈品,zh-TW
奢华订阅,訂購奢侈品,zh-TW
奥恩,鄂爾,zh-TW
奥术 维克特式胜利,奧術：維克特必勝,zh-TW
奥瑞利安·索尔,翱銳龍獸,zh-TW
奥瑞利安·索尔的恩赐,翱銳龍獸的祝福,zh-TW
女神の涙,女神之淚,zh-TW
女神之泪,女神之淚,zh-TW
好きなだけ泣くがいい,淚如泉湧,zh-TW
好战者的恩赐,女武神的祝福,zh-TW
好战者铠甲,好戰者鎧甲,zh-TW
好运姐,好運姐,zh-TW
好运手套,好運手套,zh-TW
娑娜,索娜,zh-TW
娜美,娜米,zh-TW
存心失利,這次戰敗也在計算之中,zh-TW
孤身铁铠,單人磐核,zh-TW
宇宙の再起,宇宙重啟,zh-TW
宇宙大爆炸,大霹靂星系,zh-TW
宇宙重启,宇宙重啟,zh-TW
守望者的盟友,守望者之友,zh-TW
宝宝学院,早期教育,zh-TW
宝探し,尋寶遊戲,zh-TW
宝石手套,寶石手套,zh-TW
寂静法衣,寂靜法衣,zh-TW
密银黎明,銀織黎明,zh-TW
对冲基金,避險基金,zh-TW
寻宝,尋寶遊戲,zh-TW
寻宝之旅,尋寶遊戲,zh-TW
导能者,降靈師,zh-TW
导能者模式,降靈師模式,zh-TW
導き手,星靈牧者,zh-TW
導き手の紋章,星靈牧者徽章,zh-TW
小さくても強烈,致命豆丁,zh-TW
小さな仲間たち,小小夥伴,zh-TW
小さな巨人,小小大英雄,zh-TW
小さな福袋,小型禮包,zh-TW
小伙伴,小小夥伴,zh-TW
小偷小摸,盜取,zh-TW
小型惊喜包,小型禮包,zh-TW
小小伙伴,小小夥伴,zh-TW
小小泰坦,迷你小英雄,zh-TW
小小福袋,小型禮包,zh-TW
小巧但致命,致命豆丁,zh-TW
小巨人,小小大英雄,zh-TW
小木灵,小米普,zh-TW
小而致命,致命豆丁,zh-TW
尺寸至上,大小很重要,zh-TW
尺有所短、寸有所长,大小很重要,zh-TW
峡谷迅捷蟹,河蟹,zh-TW
崇高の冒険,非凡冒險,zh-TW
崇高冒险,非凡冒險,zh-TW
崔斯特,逆命,zh-TW
巧みなクラフト,精心製作,zh-TW
巨人の誓い,泰坦的決意,zh-TW
巨人之力,巨大強悍,zh-TW
巨人杀手,巨人殺手,zh-TW
巨人腰带,巨人腰帶,zh-TW
巨型九头蛇,泰坦九頭蛇,zh-TW
巨龙之爪,龍之爪,zh-TW
巫妖之祸,巫妖之禍,zh-TW
巴龙幻域,巴龍巢穴,zh-TW
布蕾尔,布蕾爾,zh-TW
帽子ジュース,帽帽果汁,zh-TW
帽子饮品,帽帽果汁,zh-TW
平底锅,平底鍋,zh-TW
并肩作战,並肩作戰,zh-TW
幸存者,生存專家,zh-TW
幸运手套,好運手套,zh-TW
幻灵战队,百獸,zh-TW
幻灵战队纹章,百獸特攻隊徽章,zh-TW
幻灵指挥官,百獸指揮官,zh-TW
幽魂弯刀,鬼使彎刀,zh-TW
広がる根,荊棘蔓延,zh-TW
庇護者のお供,守望者之友,zh-TW
库奇,庫奇,zh-TW
应急护甲,臨時戰甲,zh-TW
应急护盾,主角威能,zh-TW
开摆,強制中離,zh-TW
异类,怪咖集合,zh-TW
弓の誓い,吾弓效命於您,zh-TW
强制中离,強制中離,zh-TW
强化之能量,增幅之力,zh-TW
强大机甲,超能機甲,zh-TW
强袭者的链枷,打手連枷,zh-TW
当头棒喝！,一棒入魂！,zh-TW
影の操り人形,影子木偶,zh-TW
征战之路,刃馬合一,zh-TW
待つ価値あり,值得等待,zh-TW
後衛の設計図,後排藍圖,zh-TW
微光龙鳞精萃,微光龍鱗精粹,zh-TW
心之钢,心之抗防,zh-TW
心身統御のペンダント,支配寶匣,zh-TW
忍耐の美徳,耐心是美德,zh-TW
忍耐是美德,耐心是美德,zh-TW
快速入门,加速開始,zh-TW
思惑買い,長久之計,zh-TW
思绪杂乱,思緒雜亂,zh-TW
思绪清晰,思緒清晰,zh-TW
怪しげなトレンチコート,可疑風衣,zh-TW
恶意变现,惡性經營,zh-TW
恶意货币化,惡性經營,zh-TW
恶意软件矩阵,惡意程式矩陣,zh-TW
恶火小斧,獄火手斧,zh-TW
恶鲨火箭,惡鯊火箭,zh-TW
想定内の意外性,預料中的意外,zh-TW
意料之中的意外,預料中的意外,zh-TW
愿四费与你同在,願四之力與你同在,zh-TW
成吨数据！,能力值大補包,zh-TW
成吨的属性！,能力值大補包,zh-TW
我们团结一致,攜手同行,zh-TW
我弓于你手,吾弓效命於您,zh-TW
我独自升级,獨自升等,zh-TW
战时补给：反曲之弓,備用弓箭,zh-TW
战时补给：女神之泪,淚光閃閃,zh-TW
战时补给：拳套,究極暴擊,zh-TW
战时补给：无用大棒,連續施法,zh-TW
战时补给：暴风大剑,殺出血路,zh-TW
战神的荣耀,戰國軍閥之榮耀,zh-TW
戦略的敗北,這次戰敗也在計算之中,zh-TW
手套,縮小手套,zh-TW
手气不错,鴻運當頭,zh-TW
打手连枷,打手連枷,zh-TW
打捞桶,回收再利用,zh-TW
扩展包,強化包,zh-TW
投資完了,投資,zh-TW
投资,投資,zh-TW
拉亚斯特,勒哈斯特,zh-TW
拉莫斯,拉姆斯,zh-TW
拓展包,強化包,zh-TW
招兵买马,招兵買馬,zh-TW
拥抱,大家來抱抱,zh-TW
拳击训练,拳擊訓練,zh-TW
拳击课程,拳擊訓練,zh-TW
拳套,格鬥手套,zh-TW
指挥官,指揮官,zh-TW
挑个好伙计！,打造夥伴,zh-TW
挑战者,極速快手,zh-TW
挑战者徽章,極速快手徽章,zh-TW
挑战者模式,極速快手模式,zh-TW
挑战者纹章,極速快手徽章,zh-TW
挖角,盜取,zh-TW
振奋盔甲,振奮盔甲,zh-TW
排兵布阵,陣容,zh-TW
探索者护腕,探索者護腕,zh-TW
探索者的护臂,探索者護腕,zh-TW
提莫,提摩,zh-TW
援護の弓,備用弓箭,zh-TW
揺るがぬ心,堅定之心,zh-TW
携带型打铁铺,攜帶型打鐵舖,zh-TW
携手合作,人多好辦事,zh-TW
摇钱树,天外橫財,zh-TW
摘星之志,伸手摘星,zh-TW
攀登天梯,攀升之階I,zh-TW
支配宝匣,支配寶匣,zh-TW
放電,電光反擊,zh-TW
救済者,救世主,zh-TW
救赎之灵,靈魂救贖,zh-TW
救赎盔甲,靈魂救贖,zh-TW
散件丰收日,組件強盜,zh-TW
斗士,武鬥家,zh-TW
斗士纹章,武鬥家徽章,zh-TW
斗神,神鬥士,zh-TW
斗神的恩赐,女武神的祝福,zh-TW
斯塔缇克电刃,史提克彈簧刀,zh-TW
斯特拉克的挑战护手,史特拉克手套,zh-TW
新人入队,招兵買馬,zh-TW
新兵,招兵買馬,zh-TW
新星特攻队,超新星,zh-TW
新星特攻队纹章,超新星徽章,zh-TW
新纪元,紀元,zh-TW
旅人,星際旅人,zh-TW
旅人纹章,星際旅人徽章,zh-TW
无人机上行链路,無人機上鏈,zh-TW
无尽之刃,無盡之刃,zh-TW
无尽守护,無限守護,zh-TW
无尽绝望,無盡絕望,zh-TW
无差别攻击,無差別屠殺,zh-TW
无差别杀手,無差別屠殺,zh-TW
无用大棒,巨型魔棒,zh-TW
无终恨意,無盡絕望,zh-TW
日炎棋盘,日炎燎原,zh-TW
日轮的加冕,日輪的加冕,zh-TW
明智消费,精打細算,zh-TW
明鏡止水,思緒清晰,zh-TW
易,易大師,zh-TW
易大师,易大師,zh-TW
星の観測者,占星師,zh-TW
星の観測者の紋章,占星師徽章,zh-TW
星を目指して,伸手摘星,zh-TW
星光连击,星光連鎖,zh-TW
星界连招,星光連鎖,zh-TW
星界重启,宇宙重啟,zh-TW
昼食代,午餐錢,zh-TW
時計仕掛けの加速装置,發條加速器,zh-TW
普通の日々,循序漸進,zh-TW
普通預金口座,儲蓄帳戶,zh-TW
暗影傀儡,影子木偶,zh-TW
暗影木偶,影子木偶,zh-TW
暗星,幽冥煞星,zh-TW
暗星纹章,幽冥煞星徽章,zh-TW
暗行者之爪,潛行者之爪,zh-TW
暗黑女士,闇翼魔女,zh-TW
暮光铁壁,星界壁壘,zh-TW
暮夜之盾,黃昏聖盾,zh-TW
暴击式成功,究極暴擊,zh-TW
暴风之剑,暴風之劍,zh-TW
暴风大剑,暴風之劍,zh-TW
曙光核心,破曉之核,zh-TW
更要命的帽子,致死之帽,zh-TW
更要命的战刃,更致命之刃,zh-TW
最佳好友,一生摯友,zh-TW
最后的轻语,最後耳語,zh-TW
最后耳语,最後耳語,zh-TW
最后赢家,脫穎而出,zh-TW
最小巨人,迷你小英雄,zh-TW
最強の四配者,四重援軍,zh-TW
最强构筑,頂裝,zh-TW
最高指挥官,指揮官,zh-TW
有効活用,死得有價值I,zh-TW
有用之材,死得有價值I,zh-TW
朔极之矛,精進之矛,zh-TW
木偶化,鈍化,zh-TW
木灵族,米普星人,zh-TW
木灵族纹章,米普星人徽章,zh-TW
未来の鍛冶場,潛在火爐,zh-TW
未来战士,時間破壞者,zh-TW
未来战士纹章,時間破壞者徽章,zh-TW
末日使者,厄運使者,zh-TW
机甲神盾,機械戰甲,zh-TW
杀出血路,殺出血路,zh-TW
权杖意志,戰錘意志,zh-TW
杖之工匠,杖匠,zh-TW
杖鍛冶,杖匠,zh-TW
来个好伙计,開局新手包,zh-TW
极光,歐羅拉,zh-TW
极限拉满,最大最小化,zh-TW
构筑一名伙伴：,打造夥伴,zh-TW
枯朽の遺物,凋零聖物,zh-TW
枯死の宝石,枯萎寶石,zh-TW
枯萎圣物,凋零聖物,zh-TW
枯萎宝石,枯萎寶石,zh-TW
枯萎珠宝,枯萎寶石,zh-TW
柔軟性,靈活變通,zh-TW
根絶者,燼滅之華,zh-TW
格斗手套,格鬥手套,zh-TW
格温,關,zh-TW
格雷福斯,葛雷夫,zh-TW
棋手厨房,棋手廚房,zh-TW
棋手斗篷,棋手披風,zh-TW
棋手盾牌,棋手之盾,zh-TW
棘刺背心,刺藤胸甲,zh-TW
棱彩门票,稜鏡票券,zh-TW
構成拡大,斜槓英雄,zh-TW
次级镜像人格面具,初級鏡像人格,zh-TW
次级镜影化身,初級鏡像人格,zh-TW
正义之手,正義手套,zh-TW
正义手套,正義手套,zh-TW
正义报复,復仇,zh-TW
武斗家,武鬥家,zh-TW
武斗家徽章,武鬥家徽章,zh-TW
武装战姬,重槍女武神,zh-TW
歩く鍛冶場,活火爐,zh-TW
死亡之刃,死神之刃,zh-TW
歼灭者,燼滅之華,zh-TW
殉道美德,烈士美德,zh-TW
水乳交融,攜手同行,zh-TW
水银,水銀兜帽,zh-TW
水银兜帽,水銀兜帽,zh-TW
永恒契约,永恆契約,zh-TW
永续召唤,連續施法,zh-TW
汪星机器人,派對咖,zh-TW
沈黙の帳,寂靜法衣,zh-TW
治疗法球,治療靈球,zh-TW
法官,仲裁者,zh-TW
法官纹章,仲裁者徽章,zh-TW
法杖工匠,杖匠,zh-TW
法杖溢流,魔杖湧流,zh-TW
法洛士的增益,法洛士的祝福,zh-TW
法洛士的执念,法洛士的執念,zh-TW
泪流不止,淚光閃閃,zh-TW
泪流成河,淚如泉湧,zh-TW
泰坦九头蛇,泰坦九頭蛇,zh-TW
泰坦的决意,泰坦的決意,zh-TW
泰坦的坚决,泰坦的決意,zh-TW
泰隆,塔隆,zh-TW
活体锻炉,活火爐,zh-TW
活火炉,活火爐,zh-TW
派上用场,死得有價值I,zh-TW
派对大咖,派對咖,zh-TW
流れる涙,淚光閃閃,zh-TW
流亡孤军,流亡孤軍,zh-TW
浪人,流亡孤軍,zh-TW
海克斯科技枪刃,海克斯科技槍刃,zh-TW
海牛阿福的锅铲战术,阿福奇兵,zh-TW
海魔人,遠古霸者,zh-TW
海魔人纹章,遠古霸者徽章,zh-TW
混乱回復装置,重整裝置,zh-TW
混乱的呼唤,混沌召喚,zh-TW
混沌への呼び声,混沌召喚,zh-TW
混沌召唤,混沌召喚,zh-TW
清晰头脑,思緒清晰,zh-TW
游侠,神影刺客,zh-TW
游侠纹章,神影刺客徽章,zh-TW
游神的盟友,守望者之友,zh-TW
源计划上行链路,模控機械上鏈,zh-TW
源计划植入,模控機械移植,zh-TW
滚起优势,鴻運當頭,zh-TW
漫游者,星際旅人,zh-TW
漫游者徽章,星際旅人徽章,zh-TW
潘多拉的备战区,潘朵拉的備戰區,zh-TW
潘多拉的道具,潘朵拉的道具,zh-TW
潘朵拉的备战席,潘朵拉的備戰區,zh-TW
潘朵拉的装备,潘朵拉的道具,zh-TW
潜心锻造,潛在火爐,zh-TW
潜行者之爪,潛行者之爪,zh-TW
激发之匣,支配寶匣,zh-TW
火上浇油,熊熊火勢,zh-TW
火热促销,跳樓大拍賣,zh-TW
火爆甩卖,跳樓大拍賣,zh-TW
灭世者的死亡之帽,死亡之帽,zh-TW
灭星尊,燼滅之華,zh-TW
灵气农兵,營造氣場,zh-TW
灵活变通,靈活變通,zh-TW
灵活摇摆,靈活變通,zh-TW
灵能特工,靈能使,zh-TW
灵能特工纹章,靈能使徽章,zh-TW
灵能者,靈能使,zh-TW
灵能者徽章,靈能使徽章,zh-TW
灵风,西風匕首,zh-TW
灵魂唤醒,魂力覺醒,zh-TW
灵魂觉醒,魂力覺醒,zh-TW
炎を強めて,熊熊火勢,zh-TW
点击即送,嘟嘟好,zh-TW
炽天使之拥,熾天使之杖,zh-TW
炽天使之杖,熾天使之杖,zh-TW
烁刃,閃刃,zh-TW
烈士之德,烈士美德,zh-TW
烬,燼,zh-TW
無差別殺人者,無差別屠殺,zh-TW
煽风点火,熊熊火勢,zh-TW
爆炸式增长,爆炸性成長,zh-TW
爆発的成長,爆炸性成長,zh-TW
爱心包裹,物資箱,zh-TW
爱欧尼亚星火,離子星火,zh-TW
牧羊人,星靈牧者,zh-TW
牧羊人纹章,星靈牧者徽章,zh-TW
牧魂人,星靈牧者,zh-TW
牧魂人徽章,星靈牧者徽章,zh-TW
物尽其用,砸起來,zh-TW
特性の書,特性典籍,zh-TW
特性の木,特性神木,zh-TW
特性を選択,選擇特性,zh-TW
特性之树,特性神木,zh-TW
犽宿的共享光采,犽宿之共享光采,zh-TW
犽宿的剑术,犽宿的迅雷之技,zh-TW
犽宿的增益,犽宿的祝福,zh-TW
犽宿的黄金格子,犽宿的黃金棋格,zh-TW
狂徒铠甲,好戰者鎧甲,zh-TW
狂战士,劫掠者,zh-TW
狂战士纹章,劫掠者徽章,zh-TW
狙击专家,狙擊專家,zh-TW
狙击专家徽章,狙擊專家徽章,zh-TW
狙神,狙擊專家,zh-TW
狙神纹章,狙擊專家徽章,zh-TW
独自升级,獨自升等,zh-TW
狱火战斧,獄火手斧,zh-TW
猛将的荣耀,戰國軍閥之榮耀,zh-TW
猩红报偿,血償,zh-TW
獄炎のハチェット,獄火手斧,zh-TW
王冠とは重きもの,沉重王冠,zh-TW
王冠之重,沉重王冠,zh-TW
玻璃大炮,玻璃大砲I,zh-TW
珍藏财宝,地底寶藏,zh-TW
珠光护手,寶石手套,zh-TW
珠光莲花,珠光蓮花II,zh-TW
瑟雷西的增益,瑟雷西的祝福,zh-TW
瑟雷西的灯笼,瑟雷西的燈籠,zh-TW
璐璐,露璐,zh-TW
甘いおやつ,美味甜點,zh-TW
甜点,美味甜點,zh-TW
生存专家,生存專家,zh-TW
生日团聚,生日團聚,zh-TW
生日礼物,生日禮物,zh-TW
生日聚会,生日團聚,zh-TW
生根发芽,荊棘蔓延,zh-TW
生活片段,循序漸進,zh-TW
生涯ブロンズ,銅級之命II,zh-TW
生物质保存剂,生物材料保存,zh-TW
生物质维护器,生物材料保存,zh-TW
由二生D,價值爆棚,zh-TW
电光反击,電光反擊,zh-TW
